recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
278,140,35,2025-05-22,100,"Recommended based on excellent credit score, high income",100,0.2785,86.67,declined,2025-08-11
279,140,43,2025-05-25,100,"Recommended based on excellent credit score, high income",100,0.2785,86.67,pending,2025-09-10
280,140,30,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.2785,86.67,expired,2025-09-01
281,141,30,2025-07-08,100,"Recommended based on good credit score, stable income",100,0.1877,85.71,accepted,2025-08-11
282,141,13,2025-07-04,100,"Recommended based on good credit score, stable income",100,0.1877,85.71,pending,2025-08-21
283,141,6,2025-05-23,98,"Recommended based on good credit score, stable income",100,0.1877,85.71,pending,2025-07-24
284,141,15,2025-06-22,100,"Recommended based on good credit score, stable income",100,0.1877,85.71,pending,2025-08-08
285,142,3,2025-06-08,100,Recommended based on low credit utilization,100,0.1,60.0,pending,2025-10-05
286,143,25,2025-07-02,100,"Recommended based on good credit score, high income",100,0.3,87.5,declined,2025-09-08
287,144,3,2025-06-25,100,Standard recommendation,100,0.4176,83.33,pending,2025-09-16
288,145,33,2025-06-28,100,"Recommended based on stable income, low credit utilization",100,0.1766,72.22,accepted,2025-09-09
289,145,28,2025-07-06,100,"Recommended based on stable income, low credit utilization",100,0.1766,72.22,accepted,2025-08-02
290,145,10,2025-05-22,99,"Recommended based on stable income, low credit utilization",100,0.1766,72.22,pending,2025-08-06
291,145,37,2025-06-22,100,"Recommended based on stable income, low credit utilization",100,0.1766,72.22,pending,2025-08-11
292,146,44,2025-07-03,76,"Recommended based on stable income, low credit utilization",100,0.0,66.67,pending,2025-09-17
293,146,13,2025-07-06,100,"Recommended based on stable income, low credit utilization",100,0.0,66.67,declined,2025-08-27
294,147,29,2025-05-20,77,Standard recommendation,100,0.95,83.33,declined,2025-09-01
295,148,39,2025-06-11,91,Recommended based on stable income,100,0.3,71.43,accepted,2025-07-28
296,148,13,2025-07-10,86,Recommended based on stable income,100,0.3,71.43,accepted,2025-09-30
297,148,12,2025-06-07,91,Recommended based on stable income,100,0.3,71.43,accepted,2025-09-01
298,149,13,2025-06-08,100,Standard recommendation,100,0.8,87.5,expired,2025-08-27
299,149,21,2025-06-13,100,Standard recommendation,100,0.8,87.5,accepted,2025-07-25
300,150,12,2025-07-06,100,Standard recommendation,100,0.3,85.71,accepted,2025-08-06
301,150,39,2025-06-16,86,Standard recommendation,100,0.3,85.71,accepted,2025-08-25
302,150,10,2025-06-17,87,Standard recommendation,100,0.3,85.71,pending,2025-10-11
303,151,13,2025-06-07,100,Recommended based on stable income,100,0.3,75.0,expired,2025-08-27
304,151,5,2025-07-07,89,Recommended based on stable income,100,0.3,75.0,accepted,2025-09-17
305,152,42,2025-07-07,100,"Recommended based on good credit score, high income",100,0.6332,100.0,pending,2025-08-26
306,152,29,2025-07-11,100,"Recommended based on good credit score, high income",100,0.6332,100.0,pending,2025-07-30
307,153,3,2025-05-21,100,"Recommended based on good credit score, high income",100,0.5,85.71,pending,2025-08-25
308,153,7,2025-07-01,100,"Recommended based on good credit score, high income",100,0.5,85.71,accepted,2025-09-27
309,153,25,2025-06-16,100,"Recommended based on good credit score, high income",100,0.5,85.71,declined,2025-09-27
310,154,3,2025-07-15,98,Standard recommendation,100,0.3,75.0,pending,2025-07-28
311,155,10,2025-07-13,100,"Recommended based on good credit score, high income",100,0.3,87.5,pending,2025-08-20
312,155,12,2025-07-05,100,"Recommended based on good credit score, high income",100,0.3,87.5,pending,2025-07-31
313,156,44,2025-06-11,96,"Recommended based on excellent credit score, stable income",100,0.1,85.71,pending,2025-08-29
314,156,8,2025-06-10,100,"Recommended based on excellent credit score, stable income",100,0.1,85.71,pending,2025-10-01
315,157,8,2025-05-31,94,Standard recommendation,100,0.3,83.33,pending,2025-10-05
316,157,10,2025-06-19,95,Standard recommendation,100,0.3,83.33,declined,2025-07-26
317,158,10,2025-06-13,93,"Recommended based on stable income, low credit utilization",100,0.1,71.43,pending,2025-07-23
318,158,5,2025-07-03,100,"Recommended based on stable income, low credit utilization",100,0.1,71.43,pending,2025-09-11
319,159,10,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.352,100.0,accepted,2025-07-27
320,159,35,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.352,100.0,accepted,2025-08-27
321,160,31,2025-06-12,98,"Recommended based on good credit score, high income",100,0.5,90.0,pending,2025-07-18
322,161,49,2025-05-20,100,"Recommended based on excellent credit score, high income",100,0.045,91.67,pending,2025-07-19
323,162,13,2025-06-24,100,"Recommended based on good credit score, stable income",100,0.3,80.0,pending,2025-09-07
324,163,3,2025-06-16,99,Standard recommendation,100,0.3,66.67,pending,2025-07-21
325,164,9,2025-07-04,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-08-25
326,165,37,2025-06-01,96,Recommended based on low credit utilization,100,0.1,66.67,accepted,2025-10-01
327,165,21,2025-06-06,100,Recommended based on low credit utilization,100,0.1,66.67,expired,2025-09-28
328,165,3,2025-05-23,100,Recommended based on low credit utilization,100,0.1,66.67,declined,2025-10-08
329,166,3,2025-06-07,100,Recommended based on low credit utilization,100,0.0,62.5,pending,2025-08-15
330,167,49,2025-05-29,99,"Recommended based on good credit score, stable income",100,0.0,100.0,pending,2025-08-14
331,168,5,2025-07-14,100,"Recommended based on excellent credit score, high income",100,0.2382,93.75,accepted,2025-09-09
332,168,14,2025-06-08,100,"Recommended based on excellent credit score, high income",100,0.2382,93.75,pending,2025-10-01
333,168,3,2025-05-23,100,"Recommended based on excellent credit score, high income",100,0.2382,93.75,expired,2025-08-11
334,169,31,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.0403,94.74,accepted,2025-08-28
335,169,3,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.0403,94.74,expired,2025-07-26
336,169,41,2025-05-30,90,"Recommended based on excellent credit score, high income",100,0.0403,94.74,declined,2025-09-29
337,170,37,2025-06-01,100,Recommended based on stable income,100,0.3561,68.42,pending,2025-08-26
338,170,21,2025-07-03,100,Recommended based on stable income,100,0.3561,68.42,pending,2025-09-07
339,170,13,2025-07-12,100,Recommended based on stable income,100,0.3561,68.42,declined,2025-07-24
340,171,26,2025-06-27,94,"Recommended based on excellent credit score, high income",100,0.2967,92.31,declined,2025-09-05
341,172,3,2025-06-10,100,Recommended based on low credit utilization,100,0.1,50.0,pending,2025-07-29
342,173,27,2025-05-17,100,"Recommended based on good credit score, high income",100,0.3699,70.59,expired,2025-10-08
343,174,43,2025-05-23,100,"Recommended based on good credit score, stable income",100,0.3,80.0,declined,2025-09-20
344,174,33,2025-05-20,100,"Recommended based on good credit score, stable income",100,0.3,80.0,pending,2025-08-09
345,175,25,2025-05-17,100,"Recommended based on excellent credit score, stable income",100,0.2523,100.0,accepted,2025-07-30
346,176,37,2025-05-21,86,Recommended based on high income,100,0.3,60.0,declined,2025-10-05
347,176,27,2025-06-09,79,Recommended based on high income,100,0.3,60.0,expired,2025-08-26
348,177,50,2025-06-23,99,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-08-02
349,177,20,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-08-17
350,178,37,2025-06-27,100,"Recommended based on good credit score, stable income",100,0.3,87.5,accepted,2025-08-02
351,178,7,2025-07-14,100,"Recommended based on good credit score, stable income",100,0.3,87.5,declined,2025-09-11
352,179,10,2025-07-15,70,Standard recommendation,100,0.3,71.43,accepted,2025-08-22
353,179,21,2025-07-08,100,Standard recommendation,100,0.3,71.43,declined,2025-08-30
354,180,13,2025-06-18,95,Recommended based on low credit utilization,100,0.1,62.5,pending,2025-07-30
355,181,12,2025-07-01,100,"Recommended based on good credit score, stable income",100,0.5,100.0,pending,2025-07-26
356,182,13,2025-06-15,85,Recommended based on low credit utilization,100,0.1,54.55,pending,2025-08-30
357,182,3,2025-07-14,100,Recommended based on low credit utilization,100,0.1,54.55,pending,2025-09-24
358,183,13,2025-05-30,100,Recommended based on low credit utilization,100,0,85.0,expired,2025-08-24
359,183,3,2025-07-02,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-08-13
360,184,42,2025-05-23,100,"Recommended based on excellent credit score, stable income",100,0.3595,100.0,pending,2025-10-07
361,184,3,2025-06-23,100,"Recommended based on excellent credit score, stable income",100,0.3595,100.0,pending,2025-09-13
362,184,45,2025-06-03,100,"Recommended based on excellent credit score, stable income",100,0.3595,100.0,declined,2025-08-31
363,185,29,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.3267,90.48,declined,2025-07-31
364,185,19,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.3267,90.48,pending,2025-09-11
365,186,5,2025-05-23,100,Recommended based on low credit utilization,100,0.0364,55.56,pending,2025-09-20
366,186,12,2025-05-30,94,Recommended based on low credit utilization,100,0.0364,55.56,accepted,2025-09-24
367,187,3,2025-05-30,100,Standard recommendation,100,0.3,66.67,pending,2025-10-05
368,188,46,2025-06-01,91,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,expired,2025-10-08
369,188,12,2025-05-22,95,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,expired,2025-07-19
370,188,42,2025-06-27,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-09-19
371,189,3,2025-06-23,100,Recommended based on stable income,100,0.3,33.33,pending,2025-07-28
372,190,25,2025-06-29,88,"Recommended based on good credit score, stable income",100,0.1,87.5,accepted,2025-09-29
373,191,42,2025-05-17,100,"Recommended based on good credit score, high income",100,0.8,100.0,pending,2025-08-09
374,191,35,2025-05-29,88,"Recommended based on good credit score, high income",100,0.8,100.0,declined,2025-08-17
375,192,10,2025-06-18,100,"Recommended based on excellent credit score, high income",100,0.3,92.86,expired,2025-09-04
376,192,28,2025-05-18,100,"Recommended based on excellent credit score, high income",100,0.3,92.86,pending,2025-08-11
377,193,37,2025-07-10,100,"Recommended based on stable income, low credit utilization",100,0.1,75.0,pending,2025-08-06
378,194,18,2025-06-17,91,"Recommended based on good credit score, high income",100,0.3927,83.33,pending,2025-10-02
379,195,3,2025-06-02,95,Recommended based on stable income,100,0.8,57.14,declined,2025-07-26
380,196,18,2025-06-28,85,"Recommended based on good credit score, stable income",100,0.447,90.91,pending,2025-07-23
381,197,21,2025-06-08,88,Standard recommendation,100,0.3,66.67,pending,2025-07-30
382,197,13,2025-06-11,97,Standard recommendation,100,0.3,66.67,pending,2025-08-27
383,198,22,2025-05-27,100,"Recommended based on good credit score, high income",100,0.3,77.78,pending,2025-09-05
384,198,30,2025-07-15,100,"Recommended based on good credit score, high income",100,0.3,77.78,pending,2025-09-19
385,198,3,2025-06-28,100,"Recommended based on good credit score, high income",100,0.3,77.78,pending,2025-09-16
386,199,5,2025-07-11,95,Standard recommendation,100,0.31,75.0,accepted,2025-10-06
387,200,3,2025-06-04,100,Recommended based on low credit utilization,100,0.1,50.0,pending,2025-08-04
388,201,2,2025-06-28,100,"Recommended based on good credit score, stable income",100,0.4403,90.91,accepted,2025-08-11
389,201,42,2025-06-05,95,"Recommended based on good credit score, stable income",100,0.4403,90.91,expired,2025-07-29
390,201,13,2025-06-06,100,"Recommended based on good credit score, stable income",100,0.4403,90.91,pending,2025-08-21
391,202,10,2025-06-11,100,"Recommended based on stable income, low credit utilization",100,0.0,66.67,pending,2025-10-13
392,202,7,2025-05-24,96,"Recommended based on stable income, low credit utilization",100,0.0,66.67,declined,2025-10-05
393,203,3,2025-06-22,97,Standard recommendation,100,0.3,33.33,pending,2025-07-27
394,204,21,2025-07-11,88,Standard recommendation,100,0.95,85.71,accepted,2025-07-24
395,204,13,2025-06-27,93,Standard recommendation,100,0.95,85.71,pending,2025-08-08
396,205,3,2025-07-09,100,Recommended based on stable income,100,0.5,66.67,declined,2025-08-20
397,206,30,2025-05-23,100,"Recommended based on excellent credit score, high income",100,0.3294,93.75,expired,2025-09-04
398,206,37,2025-05-29,100,"Recommended based on excellent credit score, high income",100,0.3294,93.75,pending,2025-08-12
399,206,47,2025-06-23,100,"Recommended based on excellent credit score, high income",100,0.3294,93.75,declined,2025-08-20
400,207,5,2025-06-20,91,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-09-29
401,207,13,2025-06-13,83,Recommended based on excellent payment history,100,0.8,100.0,declined,2025-08-08
402,208,12,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-07-19
403,208,42,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-09-20
404,208,36,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-08-03
405,208,48,2025-06-12,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-08-03
406,209,19,2025-05-17,82,"Recommended based on good credit score, high income",100,0.6885,100.0,accepted,2025-09-21
407,210,6,2025-05-22,100,"Recommended based on excellent credit score, high income",100,0.2116,87.5,pending,2025-08-04
408,210,14,2025-05-31,100,"Recommended based on excellent credit score, high income",100,0.2116,87.5,expired,2025-10-01
409,211,12,2025-06-19,100,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-10-11
410,211,8,2025-06-23,100,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-07-22
411,212,37,2025-06-22,100,Standard recommendation,100,0.3,83.33,pending,2025-08-26
412,213,3,2025-05-28,100,"Recommended based on good credit score, high income",100,0.5329,90.0,pending,2025-08-17
413,214,3,2025-05-27,100,Standard recommendation,100,0.3,50.0,accepted,2025-07-30
414,214,13,2025-06-06,100,Standard recommendation,100,0.3,50.0,declined,2025-08-30
415,214,21,2025-06-18,100,Standard recommendation,100,0.3,50.0,pending,2025-08-08
416,215,20,2025-06-09,100,"Recommended based on excellent credit score, high income",100,0.1837,90.0,pending,2025-08-07
