recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
274,154,1,2025-06-14,100,"Recommended based on excellent credit score, high income",100,0.3646,100.0,accepted,2025-10-06
275,154,15,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.3646,100.0,pending,2025-08-24
276,154,20,2025-07-06,100,"Recommended based on excellent credit score, high income",100,0.3646,100.0,pending,2025-08-20
277,155,13,2025-06-27,100,"Recommended based on good credit score, high income",100,0.6686,100.0,pending,2025-08-06
278,155,38,2025-07-01,88,"Recommended based on good credit score, high income",100,0.6686,100.0,pending,2025-08-07
279,156,2,2025-07-06,100,"Recommended based on good credit score, high income",100,0.241,80.0,declined,2025-10-02
280,157,12,2025-06-24,100,"Recommended based on stable income, low credit utilization",100,0.0,33.33,pending,2025-10-18
281,158,13,2025-07-16,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-09-11
282,158,3,2025-07-15,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-09-25
283,159,48,2025-07-13,100,"Recommended based on excellent credit score, high income",100,0.2952,100.0,accepted,2025-10-18
284,159,13,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.2952,100.0,declined,2025-09-28
285,159,47,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.2952,100.0,accepted,2025-09-10
286,160,23,2025-06-12,100,"Recommended based on excellent credit score, high income",100,0.2663,87.5,pending,2025-08-06
287,160,38,2025-07-27,100,"Recommended based on excellent credit score, high income",100,0.2663,87.5,accepted,2025-08-30
288,160,3,2025-07-06,100,"Recommended based on excellent credit score, high income",100,0.2663,87.5,pending,2025-10-24
289,161,47,2025-07-15,100,"Recommended based on stable income, low credit utilization",100,0.1,80.0,pending,2025-09-05
290,162,32,2025-07-07,87,"Recommended based on good credit score, stable income",100,0.5,100.0,accepted,2025-10-13
291,162,9,2025-06-16,98,"Recommended based on good credit score, stable income",100,0.5,100.0,declined,2025-10-15
292,162,3,2025-07-06,100,"Recommended based on good credit score, stable income",100,0.5,100.0,pending,2025-09-03
293,163,21,2025-07-11,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-10-20
294,163,15,2025-07-12,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-10-24
295,164,13,2025-07-06,98,Recommended based on high income,100,0.8,66.67,pending,2025-10-27
296,164,3,2025-06-11,100,Recommended based on high income,100,0.8,66.67,pending,2025-10-17
297,165,18,2025-07-14,100,"Recommended based on excellent credit score, high income",100,0.2882,86.67,expired,2025-10-11
298,166,2,2025-07-18,84,"Recommended based on good credit score, stable income",100,0.2333,90.91,pending,2025-10-02
299,167,3,2025-07-28,100,Standard recommendation,100,0.5,66.67,accepted,2025-10-02
300,168,42,2025-06-22,100,"Recommended based on excellent credit score, high income",100,0.1371,90.91,pending,2025-10-07
301,168,37,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.1371,90.91,pending,2025-08-14
302,169,13,2025-07-02,100,"Recommended based on good credit score, high income",100,0.4145,83.33,expired,2025-08-19
303,170,3,2025-07-22,100,Standard recommendation,100,0.3,85.71,accepted,2025-08-13
304,170,5,2025-06-19,100,Standard recommendation,100,0.3,85.71,declined,2025-08-10
305,171,1,2025-07-11,100,"Recommended based on excellent credit score, high income",100,0.4514,92.31,pending,2025-08-28
306,171,21,2025-07-13,100,"Recommended based on excellent credit score, high income",100,0.4514,92.31,declined,2025-10-19
307,171,10,2025-06-22,100,"Recommended based on excellent credit score, high income",100,0.4514,92.31,pending,2025-08-20
308,171,5,2025-06-18,100,"Recommended based on excellent credit score, high income",100,0.4514,92.31,expired,2025-08-06
309,172,26,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.3941,95.45,accepted,2025-10-18
310,173,44,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-10-24
311,174,30,2025-07-31,100,"Recommended based on good credit score, stable income",100,0.0,75.0,declined,2025-10-20
312,175,8,2025-06-30,100,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-08-26
313,175,9,2025-07-23,96,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-10-24
314,175,47,2025-07-10,100,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-08-07
315,176,13,2025-07-06,100,Standard recommendation,100,0.3,80.0,pending,2025-10-04
316,176,47,2025-06-21,98,Standard recommendation,100,0.3,80.0,pending,2025-10-19
317,177,25,2025-06-22,84,"Recommended based on excellent credit score, high income",100,0.1577,100.0,accepted,2025-09-29
318,178,42,2025-07-06,98,"Recommended based on good credit score, high income",100,0.3,90.91,expired,2025-10-16
319,179,50,2025-06-14,100,Recommended based on stable income,100,0.3,87.5,accepted,2025-09-27
320,180,47,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.3418,86.67,accepted,2025-09-10
321,180,29,2025-07-26,100,"Recommended based on excellent credit score, high income",100,0.3418,86.67,accepted,2025-10-28
322,181,23,2025-06-03,100,Recommended based on stable income,100,0.5614,72.73,pending,2025-08-04
323,182,39,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.1871,83.33,pending,2025-09-04
324,182,7,2025-07-09,100,"Recommended based on excellent credit score, high income",100,0.1871,83.33,declined,2025-10-30
325,183,34,2025-07-05,100,Recommended based on stable income,100,0.3,72.73,declined,2025-10-04
326,183,48,2025-07-13,74,Recommended based on stable income,100,0.3,72.73,declined,2025-08-24
327,184,47,2025-07-28,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,declined,2025-08-09
328,184,13,2025-07-27,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,declined,2025-10-03
329,184,3,2025-06-11,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-09-04
330,184,50,2025-06-09,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-08-27
331,185,3,2025-06-09,100,"Recommended based on stable income, low credit utilization",100,0.1289,69.23,pending,2025-10-03
332,185,13,2025-07-06,100,"Recommended based on stable income, low credit utilization",100,0.1289,69.23,declined,2025-08-04
333,186,42,2025-06-26,85,"Recommended based on good credit score, stable income",100,0.0,50.0,accepted,2025-10-06
334,186,3,2025-07-01,100,"Recommended based on good credit score, stable income",100,0.0,50.0,pending,2025-08-09
335,187,3,2025-07-02,100,"Recommended based on good credit score, high income",100,0.5,100.0,pending,2025-08-27
336,187,13,2025-07-13,100,"Recommended based on good credit score, high income",100,0.5,100.0,pending,2025-08-13
337,187,38,2025-06-04,94,"Recommended based on good credit score, high income",100,0.5,100.0,pending,2025-09-12
338,187,48,2025-06-22,100,"Recommended based on good credit score, high income",100,0.5,100.0,expired,2025-10-25
339,188,7,2025-07-06,100,"Recommended based on good credit score, high income",100,0.4006,81.82,declined,2025-10-14
340,188,31,2025-07-26,100,"Recommended based on good credit score, high income",100,0.4006,81.82,declined,2025-08-23
341,189,15,2025-06-15,80,Standard recommendation,100,0.95,66.67,expired,2025-08-18
342,189,33,2025-07-27,76,Standard recommendation,100,0.95,66.67,pending,2025-09-20
343,189,45,2025-07-30,84,Standard recommendation,100,0.95,66.67,pending,2025-10-10
344,190,47,2025-06-30,85,Standard recommendation,100,0.3,66.67,accepted,2025-10-05
345,190,23,2025-06-24,83,Standard recommendation,100,0.3,66.67,pending,2025-09-26
346,191,8,2025-06-17,97,"Recommended based on good credit score, stable income",100,0.3,85.71,pending,2025-10-12
347,191,12,2025-07-21,100,"Recommended based on good credit score, stable income",100,0.3,85.71,pending,2025-08-03
348,191,9,2025-06-16,94,"Recommended based on good credit score, stable income",100,0.3,85.71,declined,2025-08-04
349,192,47,2025-06-22,100,"Recommended based on stable income, low credit utilization",100,0.1,75.0,pending,2025-09-23
350,193,24,2025-07-29,74,Standard recommendation,100,0.4124,63.64,accepted,2025-08-24
351,193,16,2025-06-29,92,Standard recommendation,100,0.4124,63.64,declined,2025-08-12
352,193,49,2025-06-24,73,Standard recommendation,100,0.4124,63.64,declined,2025-08-21
353,194,3,2025-06-18,100,Standard recommendation,100,0.3,66.67,declined,2025-09-17
354,195,5,2025-06-25,100,Recommended based on stable income,100,0.5,75.0,accepted,2025-09-07
355,195,20,2025-06-16,85,Recommended based on stable income,100,0.5,75.0,pending,2025-09-24
356,196,26,2025-07-03,100,"Recommended based on excellent credit score, high income",100,0.2594,85.71,pending,2025-09-08
357,196,23,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.2594,85.71,expired,2025-09-29
358,197,3,2025-07-20,100,Recommended based on stable income,100,0.4397,61.54,pending,2025-10-11
359,197,23,2025-07-09,97,Recommended based on stable income,100,0.4397,61.54,pending,2025-08-25
360,198,5,2025-06-19,100,"Recommended based on excellent credit score, stable income",100,0.225,100.0,pending,2025-10-26
361,198,3,2025-06-28,100,"Recommended based on excellent credit score, stable income",100,0.225,100.0,pending,2025-09-30
362,199,5,2025-07-04,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,declined,2025-09-01
363,200,29,2025-07-20,100,"Recommended based on excellent credit score, high income",100,0.2842,100.0,expired,2025-09-26
364,200,19,2025-07-25,100,"Recommended based on excellent credit score, high income",100,0.2842,100.0,pending,2025-10-18
365,201,28,2025-06-09,86,Recommended based on stable income,100,0.3,62.5,pending,2025-10-29
366,201,23,2025-06-17,91,Recommended based on stable income,100,0.3,62.5,pending,2025-09-08
367,201,47,2025-06-04,100,Recommended based on stable income,100,0.3,62.5,declined,2025-10-02
368,202,28,2025-07-29,100,Recommended based on stable income,100,0.5,57.14,pending,2025-08-11
369,203,5,2025-07-13,95,Recommended based on excellent payment history,100,0.3,100.0,pending,2025-08-18
370,203,13,2025-06-27,100,Recommended based on excellent payment history,100,0.3,100.0,pending,2025-08-02
371,203,3,2025-07-10,100,Recommended based on excellent payment history,100,0.3,100.0,declined,2025-08-08
372,204,47,2025-06-17,100,Recommended based on low credit utilization,100,0.125,77.78,pending,2025-08-07
373,204,28,2025-07-13,100,Recommended based on low credit utilization,100,0.125,77.78,declined,2025-09-17
374,204,23,2025-07-20,100,Recommended based on low credit utilization,100,0.125,77.78,pending,2025-09-11
375,204,10,2025-06-26,84,Recommended based on low credit utilization,100,0.125,77.78,pending,2025-08-22
376,205,50,2025-07-09,100,"Recommended based on good credit score, stable income",100,0.1,100.0,expired,2025-09-09
377,206,30,2025-07-12,100,"Recommended based on excellent credit score, high income",100,0.3636,87.5,pending,2025-08-26
378,206,49,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.3636,87.5,accepted,2025-10-23
379,207,5,2025-06-30,100,Recommended based on low credit utilization,100,0.0,57.14,declined,2025-10-13
380,208,26,2025-07-05,97,Recommended based on stable income,100,0.3243,77.78,accepted,2025-09-10
381,209,13,2025-07-29,100,"Recommended based on good credit score, high income",100,0.3912,93.75,pending,2025-10-18
382,209,3,2025-06-26,100,"Recommended based on good credit score, high income",100,0.3912,93.75,accepted,2025-08-31
383,210,3,2025-07-11,100,"Recommended based on good credit score, stable income",100,0.5,100.0,pending,2025-09-28
384,211,50,2025-07-26,100,"Recommended based on good credit score, stable income",100,0.1,87.5,accepted,2025-08-25
385,211,34,2025-07-02,100,"Recommended based on good credit score, stable income",100,0.1,87.5,pending,2025-10-09
386,211,9,2025-06-25,100,"Recommended based on good credit score, stable income",100,0.1,87.5,pending,2025-10-16
387,211,8,2025-07-04,100,"Recommended based on good credit score, stable income",100,0.1,87.5,expired,2025-09-29
388,212,31,2025-07-19,76,Recommended based on stable income,100,0.8,75.0,accepted,2025-10-19
389,213,5,2025-06-23,88,Standard recommendation,100,0.6427,73.33,pending,2025-09-27
390,214,18,2025-07-30,100,Recommended based on high income,100,0.3,75.0,expired,2025-08-04
391,214,13,2025-06-15,100,Recommended based on high income,100,0.3,75.0,declined,2025-09-09
392,214,31,2025-06-21,100,Recommended based on high income,100,0.3,75.0,accepted,2025-10-19
393,215,10,2025-06-26,87,Recommended based on low credit utilization,100,0.2513,76.92,pending,2025-10-24
394,215,47,2025-06-12,100,Recommended based on low credit utilization,100,0.2513,76.92,pending,2025-09-17
395,215,13,2025-06-15,100,Recommended based on low credit utilization,100,0.2513,76.92,pending,2025-09-24
396,216,47,2025-06-25,100,"Recommended based on stable income, low credit utilization",100,0.1,60.0,accepted,2025-10-29
397,217,13,2025-06-22,96,Recommended based on low credit utilization,100,0,85.0,pending,2025-10-28
398,217,3,2025-07-18,100,Recommended based on low credit utilization,100,0,85.0,expired,2025-08-31
399,218,49,2025-07-17,100,Recommended based on high income,100,0.4482,54.55,declined,2025-09-24
400,218,30,2025-06-05,83,Recommended based on high income,100,0.4482,54.55,pending,2025-10-20
401,219,3,2025-06-27,100,Standard recommendation,100,0.3,50.0,pending,2025-09-18
402,220,18,2025-07-27,100,"Recommended based on excellent credit score, high income",100,0.2418,92.0,declined,2025-10-14
403,220,40,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.2418,92.0,expired,2025-10-12
404,221,13,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.2634,100.0,declined,2025-08-18
